,R^2_twitter,RMSE_Twitter,RMSE_L4F
Nantucket,-0.35432403686936254,7.767211919205477,8.358487686552515
Naples,-0.09696459090829257,1680.3324769090525,1582.0108023740308
Nashville,-0.3915854920907793,215.66359904713545,199.2783245237675
Nassau,0.13557198976799045,224.0646088728451,238.09879822217448
Natal,-0.1291320051737217,202.40825995170002,215.31926404469718
Navegantes,0.12336766346662997,29.615309347760263,34.35362972088976
Naxos,-0.8046411020308692,97.39109108754265,89.85337024931947
Nelson,-0.22361694501358498,36.94578872836721,39.40736938338754
Nelspruit,-0.0790673265848143,27.23226756317249,29.463691572743393
Nepal,-0.11789502506508942,1067.7275206018205,1061.8207531942776
Netherlands,0.16380161602251808,9491.579679006381,9212.744976146243
Nevis,-2.7340869499509415,11.244118629386124,8.456668042142839
Newburgh,-0.17750348362979818,12.36929605536176,11.786649261195976
Newcastle,0.19175901602449452,748.1194911843545,760.0995968225768
Newquay,-0.15478074603619074,202.2572360094861,179.43167555202248
Nicaragua,-0.1662579870504468,226.71489906852372,230.37498482433486
Nice,-0.007629612575562605,2286.6588464080173,2088.2356442363907
Niger,-0.9937030236058748,24.335917522654437,32.01960306544649
Nigeria,-0.007642623636835655,531.0240815163614,486.07216594638754
Niue,-0.007275550295121391,9.379252147070321,12.627315691092072
Norfolk,-0.3463248051290633,77.42143524504499,66.16460548912272
Norway,0.17610073592644315,3388.9000979156717,3409.38002709013
Norwich,0.026017266856373844,78.61905175242369,83.66189360399542
Nottingham,0.1460291420048231,537.750733859289,526.5693147185136
Novosibirsk,0.5143684980160554,348.419847503117,317.3231981699009
Nuremberg,0.10505216519724592,412.84897425841274,377.5149179068127
Oakland,-0.4698270188970384,101.16603330619556,96.78552571682013
Oaxaca,-0.19530441759959039,32.13976377547173,32.70806506293655
Odessa,-0.035265103609569914,348.0788499440295,348.9768870223088
Okayama,-0.24535067444821812,24.103030714623706,27.200511972433535
Okinawa,-0.49967633126209043,477.26095772778103,450.32784771729075
Omaha,-0.3790624860913212,47.403318257576466,45.24697590032952
Oman,0.11717276029947554,332.165365691886,323.2589332256052
Ontario,0.18104648412594415,44.7695069681638,46.594330143940255
Oran,-0.0973713386496522,120.1389722107288,133.2428479993157
Orkney,0.09671426893037094,38.67736967243623,35.42930489243742
Orlando,-0.1661510596372333,3225.5176520642667,2818.2199267251353
Osaka,-0.08676702454287044,1517.7172569427426,1469.5063084672347
Osh,-1.0857020589056225,106.6327572690476,88.23336511065415
Oslo,0.1427383399617007,1968.7628233761288,1951.1411762975404
Ottawa,-0.44041185427666596,204.61098441599702,184.58122571572318
Pakistan,-0.006795590196811974,1484.9062184438285,1520.445120191987
Palau,-0.06621971813174365,101.32318125313417,122.97969138108739
Palembang,0.0033234449886031525,40.13234331527018,40.48341963847669
Palermo,0.046063571883582344,1172.5681568110444,1147.3786214144425
Palma,-0.228704165321427,4752.305959502136,4002.592113109427
Palmas,0.07979841507159191,18.668451288403915,20.671740126166206
Palu,-0.20539650341488347,15.047308425703518,17.65117349586848
Pamplona,0.319588241055609,42.38342853034207,39.275937341230424
Panama,-0.0894779797069829,494.29393856717377,484.437548683232
Paraguay,0.12188165403295503,113.6773979130905,128.92271955395412
Paris,0.10632508790790407,11484.525306298236,11414.703943209952
Parma,-0.12056786065083713,55.99727381167131,55.398368023683695
Paro,-0.3349871308758199,37.79792985504256,36.67049112508365
Paros,-0.514843662492358,59.456306746058594,38.306423174862104
Pasco,-0.2420214790571591,19.242095698190084,20.81476573628082
Patna,-0.23244030674690386,58.86949403852852,64.53381577828983
Pau,-0.03280139619292277,62.75351097122693,65.24179635929333
Pekanbaru,0.1762001448520576,39.26173698977976,38.07304528592046
Penang,-0.004686411989599737,371.7253476045074,354.84746109353983
Pensacola,-0.31195854011175306,47.94159296398963,49.76292918522532
Penticton,0.07623451166671713,5.261482192667136,6.323925303954815
Peoria,-0.2693744867839365,10.375339370288682,11.147568400776917
Pereira,-129.86869160054707,506.04069449789694,49.49763547856352
Perm,0.2020432982907382,172.9720487391058,173.16181140680962
Perpignan,-0.19860127313733278,97.04608583623727,86.23766157656148
Perth,0.06431603596948077,1558.1362842722617,1621.593765621688
Peru,0.15209802551229923,1620.8353977656793,1670.6213928657749
Perugia,-0.03556056313512568,75.3253940529158,51.83351080856799
Peshawar,-0.09062175056430655,66.90657659797427,76.21219054902734
Philadelphia,-0.016349373379991983,425.80212546773856,396.0520790949957
Philippines,0.03338058089405882,5081.810897523319,5107.091034321942
Phoenix,0.16154473181153783,470.05238808144736,481.79514505324255
Phuket,-0.001317548753801967,3288.102996012583,3188.5665280114026
Pisa,0.1934013775510529,1083.5466099831083,1063.9474015576384
Pittsburgh,0.10574381624398399,120.53062255516176,119.7720901304588
Plattsburgh,-0.9831387130435905,67.6239773273116,57.80922828580226
Poland,0.1894461496779143,5787.294134121874,5603.621337693153
Polokwane,-9.319249611114223,19.79959860435056,7.310243310455851
Ponce,-0.005632765783499583,20.45804943560163,21.8240903125136
Portland,0.007094277432417195,290.89060753745366,282.7319633601209
Porto,0.1775956637197319,1670.228057365823,1719.2747631802758
Portugal,-0.07095925421296867,11007.970150563298,9992.520419051256
Posadas,-2.909833656558414,12.379517766048853,7.942769079178953
Poznan,0.14412581118990886,330.4892133215255,318.29901625672676
Prague,0.12272070535950141,4979.289520739772,4888.965845065678
Praia,-1.0218076440698014,97.71075815489027,101.13598179933851
Providence,-0.05304787501544128,27.39387027173446,28.955360646281896
Pullman,-0.22495394172646277,11.911863497795862,13.5513887376442
Pune,-0.027838325939877562,102.54248743973814,116.93195061324664
Pyongyang,-5.152569318465012,123.19436012384483,56.92993706631862
Qassim,-0.03780441287425562,27.237830606944666,31.153222959771757
Qatar,0.16631779944105485,438.56893189406384,447.389035495989
Qingdao,-0.09307972397993525,146.65463087205728,151.25806945157916
Quebec,-0.01605417870222947,95.91048796075647,100.83162307003444
Queenstown,-0.02378645565674442,269.91742923686326,272.5339340611436
Quetta,-0.08459234934722137,6.638446986889628,8.281360848314728
Quito,0.19407672969153833,402.55873236607806,462.67686567544104
Rabat,-2.4461446437296264,353.88061968903787,198.41608791958507
Raipur,-0.2458883272800838,16.857000798196854,18.387608686988266
Ramsgate,-0.22609724337732762,26.43906014664935,25.217647900329645
Ranchi,0.02086593546798443,18.57635804922189,20.067684864140446
Recife,-0.12892641136372474,374.7376321551059,360.852191839635
Redding,-0.2677583040189808,10.93408947470347,12.105695005347691
Redmond,-0.03432480854013931,13.380062372158703,15.734000430000314
Regina,-0.1926947323663375,36.66019806488208,41.54937222186696
Reno,-0.04426338016706244,64.03814083203451,67.72162790954415
Reunion,-0.010790184217701393,236.9381639089919,237.5474939354234
Reus,0.0814405488145622,327.7815111187319,341.043280164428
Reykjavik,-0.146115286598971,1814.077373758162,1660.3856833638174
Rhodes,-0.5171519219560621,893.6928421550032,752.3309510074339
Richmond,-0.12657853300015898,70.28894183736507,69.11976585065953
Riga,0.09775627010816312,1158.509212989451,1125.8394304015449
Rimini,-0.8010163234137377,226.2032951666194,102.52433375592729
Riyadh,0.03564510644747243,275.5703724559418,307.9936596661224
Roanoke,-0.012104428060790928,18.901427661856246,20.54791751157523
Roatan,-2.56282326332952,110.9853041374688,61.85987030933302
Rochester,0.11414843981662792,47.28252036211556,51.03650654188627
Roma,-1.3974440379765163,28.038424935351493,17.71172865734031
Romania,0.05145474329959987,2424.4456591717594,2312.398552728347
Rome,0.07763044120699802,8660.57395367895,8515.405142735248
Rosario,-0.023208932370582636,21.967405759883984,24.716381049569126
Rotorua,-0.16548007747742965,20.50803340143005,19.698299521335795
Rotterdam,0.3044490550352268,327.2459165786925,326.2375631010706
Russia,-0.06313684809385944,26744.93440973201,23479.20238555924
Rwanda,0.06878011283339547,72.8574435311391,74.49869047716544
Sacramento,-0.009125686908525221,124.36986275358277,126.54527583413574
Saipan,-0.004286044393298161,118.23153429219226,131.10109685908907
Sal,-0.09289062913073032,149.2282705065811,152.9183612743864
Salamanca,0.05132495723336916,23.48588740529895,24.801215948013517
Salvador,-0.16018436932694358,511.5119237483993,501.4309551797736
Salzburg,0.09136821239686566,547.0803542745748,508.27193295718314
Samara,0.31911335704170374,278.79105863469744,286.4242039858123
Samoa,-0.14210905658193762,93.14607314358398,99.90569361746859
Santander,-0.17627901811032598,203.61354733007997,187.7750528391618
Santiago,0.09154241439633692,58.39211553541957,62.71673639019732
Sanya,-0.02676018899165089,187.8324659755844,187.98354591600898
Sapporo,-1.054483751670149,483.52493904835967,337.64782691368123
Sarajevo,-0.17130841227057703,315.52289875689814,313.457453502465
Sarasota,-0.17988546669842886,52.459847593813514,55.70144957157758
Saskatoon,-0.779159159207343,53.17932923875216,46.71217462358733
Savannah,-0.48604143350192475,90.9191147349351,81.7159907516959
Seattle,-0.9987693826947293,1052.4481070385486,765.7250392805828
Sendai,-0.289327074366869,40.08443800422589,39.880160324401906
Senegal,-0.44176804004699277,271.90063468588505,233.8903466119995
Seoul,-0.057997999622151575,3431.523118087271,3327.9412708382392
Serbia,0.06623210406653968,979.0083517827746,984.9483562068274
Seville,0.2532978278520397,1390.0373772065025,1442.9421283210197
Seychelles,0.17307037489391208,364.43770874992606,367.28739569328576
Shanghai,0.16395860742067547,2224.9776597247837,2352.3291762334993
Shannon,0.26939828061257076,296.33786800086466,291.0295128733189
Sharjah,-0.25554466276798915,151.86161805398376,146.67452255387178
Shenzhen,0.026560480279904874,190.2112235035002,186.95934676755263
Shiraz,-0.019006427988283114,331.46376752396645,415.6445111726711
Shreveport,-0.2111680533030056,13.257142951434362,14.82864428753519
Sidney,-11.87043398190322,122.4497548787607,40.49083326044304
Singapore,0.05681869390786498,4173.1793746451,4155.00469547437
Slovakia,-2.593033605935349,846.1882439617873,431.52363841139976
Slovenia,-0.11494290701320908,480.9879212461329,428.1934903016612
Sochi,-1.856482306673525,12348.49178286286,8985.273454952467
Socotra,-0.3626311111231486,17.59463190197352,19.74332063451889
Sofia,0.11750457155746374,1133.78164914874,1156.8397994712254
Somalia,-0.30206238998344714,66.8277400718665,69.30729071948348
Southampton,0.16390911594945878,273.93600262956437,268.9889902123668
Spain,0.07944544421705613,51752.34554205632,49900.55959013207
Split,-0.10417030915938286,1149.8617226465967,1062.2484137432261
Spokane,0.12106065325980919,37.662044170276545,42.08140432356969
Springfield,0.05414341187614158,19.8045247655769,20.531992946983983
Srinagar,-0.5399748273727167,214.39926303012342,208.76239212843748
Stanley,-0.04804897058722912,12.425241246685708,13.341492051350555
Stavanger,0.22162916477831673,251.1569192188798,244.4007367761373
Stockholm,0.2068578834480862,2799.5704151831687,2810.4414641820513
Stornoway,-0.29951375130888236,87.31728404867106,93.56350742610604
Strasbourg,-0.05814542895507668,213.6073958770342,184.92348121926
Stuttgart,0.7088564986016617,457.58956009971064,325.1679523227065
Sucre,-0.35369466546807904,20.32717750094644,23.37027734711871
Sudan,-0.7341958402777633,154.2323315085395,115.47766973329195
Sudbury,-0.006145297033945063,5.900524298788186,8.251249905317376
Surabaya,0.1860651398867127,256.8740197171501,277.1213469538209
Surat,-0.057487367895403096,12.253056299489302,15.229557892261681
Suriname,0.14627753817792744,144.46875241098718,155.38877271374488
Swaziland,-0.15636813182554588,14.560936752594971,16.277038918910957
Sweden,0.022319772248931447,4302.08094764761,3911.617500826664
Switzerland,0.2226007025146769,5655.487057243042,5641.066192941237
Sydney,-0.0198745819861208,56.24715621858515,58.033953558455764
Syracuse,-0.15431548249595983,38.055657427332584,35.76954011446052
Syria,0.09566273396650149,41.52981719381413,43.56566994384742
Tacloban,0.10236320794680509,66.46954226341111,62.41573093172854
Taipei,-0.22611190207070675,2432.2126892934602,2362.8359408678866
Taiwan,-0.1943847564624337,2753.9871403965326,2693.1175474412435
Taiyuan,-1.7022127629676982,31.052079167164564,20.621695727495823
Tajikistan,-11.267660517479012,379.0782057135011,140.5783496815692
Tallahassee,-0.15932296181184502,31.29508309451218,33.91269178438215
Tallinn,0.0019575263243011287,976.8076038227572,978.4280024790563
Tampa,-0.10857503695123616,555.682658729038,517.4200084425793
Tampere,-0.5682035527968108,118.1160916712695,88.40392891968942
Tamworth,-0.02777758580105183,16.607641330561638,18.496442331060585
Tanzania,0.11568626931541481,739.1613886099989,758.113357855786
Taupo,-0.013273121595744453,9.39205219788099,10.88894360082444
Tbilisi,0.12865460741823864,543.5038904617212,477.77730381035286
Tehran,-0.2470108992564155,118.43592815700083,121.06899085593717
Tenerife,0.14315758117798671,4215.696054513395,4294.956574935996
Terrace,-0.8656778823263465,9.840378792265778,8.736482862828725
Tete,-0.24246261359035692,5.279479285199375,6.313309044688847
Thailand,0.009746294972647895,17767.1983616975,17262.09586512647
Thessaloniki,0.09529835082640203,939.4595504724829,554.4066556769237
Thiruvananthapuram,-0.5089337248386978,271.34339194968317,224.51590809624437
Tianjin,0.24420274914518558,48.88154082233972,50.55018700509426
Tijuana,-0.06756582855711235,45.583074892920116,48.852669331176266
Tirana,0.12022772854482167,274.65765391215905,218.37831833621857
Tobago,-0.20085273413645832,54.0835773330943,63.202556780511266
Togo,-0.6264063328468952,68.18267825015243,70.58777212958879
Tokyo,-0.2743203185397891,4488.55778863164,3945.8335433017587
Toledo,-0.36513139863495603,11.266050402415388,12.979299925747153
Tonga,-0.37884835304820297,49.50658139087758,56.747867870189616
Toowoomba,-0.6852027947834161,19.47919219430867,17.7628559758659
Toronto,-0.26067587691375427,2238.8484851316957,2002.7976545810398
Toulon,-1.804008678147881,147.1912012445781,109.2190977283449
Toulouse,0.06705906258386074,686.1328334788972,664.6795696958752
Tours,-0.10496551520940178,49.03468817912595,47.07509314415905
Townsville,-0.35294496067545555,103.97865909658982,87.65153362980166
Toyama,-0.3519570620765835,16.04380319472668,14.880103488844076
Trabzon,0.09567075631663002,115.4792996104761,103.70981032701062
Trieste,0.2721334465644045,202.09311353363762,209.6420514736816
Tripoli,-0.06376206101055515,94.93254317225319,105.86784471384517
Tromso,-0.244567907771591,298.6799010053266,285.9319426030979
Trujillo,-0.038466652399549384,19.037828385176375,24.270822453733313
Tucson,0.07732811894530922,66.8315722472477,69.60790072793462
Tulsa,-0.0317477931045651,31.24616110464652,33.71012748882003
Tunisia,-0.18067271227172643,1146.4226051542732,1131.8501566503294
Turin,0.2304872456382504,683.1343954618886,688.1014873792919
Turkey,-0.05721978073771261,17693.868678513627,16909.870791923597
Turkmenistan,0.18465882696058888,47.11419376287926,46.864839113788605
Turku,0.17982788275117212,51.239498084974485,55.68920108006116
Ube,-0.08676984479739125,6.121127484578698,7.624334670426441
Udaipur,-0.08748870842945822,31.19817555732437,36.86400273411238
Uganda,0.0019616264894928293,206.6219787197115,213.39343917471436
Ukraine,0.21730485421995116,2686.5828704491582,2772.3511330567308
Ulsan,0.06404960396911807,16.068313268046573,16.402185210742502
Uruguay,-0.6486727469683562,332.5828994738761,250.45215763039212
Ushuaia,-0.17515970914983447,78.02478978477082,77.57808943856185
Uzbekistan,0.3583389171024782,284.8958031744593,294.3913980776217
Vadodara,-2.1237476893727396,40.528890891488565,25.421378106698896
Vail,0.00845379984925887,17.400042147806477,17.28884044423599
Valencia,0.17982275633976186,1608.199570959691,1627.5934117658
Valladolid,-0.22882940005015628,53.410199871843055,48.730188482410476
Valparaiso,-0.06651671330746023,29.44477485566392,33.885532841280515
Van,-0.3336663521794119,108.06671466619356,108.69903628037028
Vancouver,-1.9900415543605239,2553.0666456954564,1533.511670874086
Vanuatu,-0.5153172988359496,82.45272191422738,71.05434752651914
Varanasi,-0.0894914498320003,79.10571648815493,98.66098470187569
Venezuela,-52.12847826372168,3782.9481712952065,496.64921231957703
Venice,0.09281451973628219,3093.5742337617885,3065.163413029429
Veracruz,-0.03911261950199796,26.838016540354417,26.244912717484638
Verona,0.12741219431724582,766.4202222092541,738.6301117292234
Victoria,-0.042663695190045425,56.354940200762755,66.15499836439987
Vienna,0.1205572132563082,3103.0424465308224,3047.4901171650667
Vietnam,0.05647038422500206,3789.8795947602393,3732.857396035994
Vigo,0.42196287249938147,75.3260010128745,68.94121107637594
Vijayawada,-0.5334360350319203,16.398031241421318,14.523887442816847
Vilnius,0.8179010318365498,314.53671249877306,287.4247959845743
Vitoria,-0.2177834033083199,81.17891265062188,85.47612353933994
Volgograd,0.4450620018692739,76.85894280352699,79.63485253268964
Waco,-1.2557481903137648,6.2108466235949376,4.840504961390908
Warsaw,0.22111926420106964,2359.662266674048,2315.8559075620065
Washington,-0.32229551348147334,1202.6526008269998,1061.0495894672379
Waterford,-0.07370976705020382,34.42926857019665,37.647752931366966
Wausau,-0.08008247398752366,11.748150073365698,11.54156059498636
Wellington,-0.6233973968169051,411.0981071486362,325.9924252319274
Whitehorse,-0.1490590791762345,27.97783287433363,29.67563931153611
Wichita,-0.7299997943069709,37.97448174878863,44.814751730387286
Wick,-0.031942200774513374,19.826659131155765,20.347697389692527
Wilmington,0.03569779253658034,19.238960695436205,18.81721338379437
Windhoek,0.05586157554401594,204.28690031291305,211.35781776150668
Windsor,-0.15757473306721503,17.645665645984472,21.190343190501896
Winnipeg,-0.28345822752220684,118.435949557098,120.38269324130961
Xiamen,-0.060151415734144065,188.218550340869,157.92799138756143
Yakima,-0.3367537199555357,4.703094376034703,7.38877817834248
Yangon,-0.03203235294515694,430.60294750110506,404.9171237300836
Yellowknife,-0.4500552117901484,35.935258746231156,36.77553616854377
Yemen,-0.030173166682649688,102.84695496893848,108.36012197831937
Yeosu,-0.007257341766303549,8.88123417643352,10.775140332893507
Yerevan,-0.28536792694419066,484.34670006329,436.0045232303717
Yogyakarta,-0.006759531588748757,252.09633201518864,251.3177281226894
Yuma,-0.13574616957995111,13.100961925343315,14.554511623333502
Zagreb,-0.41883754200204715,1104.7623747692649,882.2715729953137
Zambia,0.06604622383326175,149.9937154192629,156.28004473640422
Zamboanga,-0.018014140660751687,41.20174269359035,42.398181165340475
Zanzibar,0.041121475913796446,241.82311600759834,239.12247560579448
Zaragoza,0.4604473422154838,68.51832256168694,65.60363584657729
Zimbabwe,-0.10588370818157622,247.19966324343488,248.96400977663924
Zurich,0.20275844357880557,2029.0503341012788,2042.0252662271732
